method,params,params_train,msg_id,label,p_sigmoid,pred,correct,tp,fp,tn,fn
one-hot (300),301,301,27417,1,0.9995972514152527,1,1,1,0,0,0
one-hot (300),301,301,8408,0,5.601798864184049e-14,0,1,0,0,1,0
one-hot (300),301,301,27165,1,0.7841033339500427,1,1,1,0,0,0
one-hot (300),301,301,14574,0,4.269348868440317e-16,0,1,0,0,1,0
one-hot (300),301,301,20124,0,0.002196456538513303,0,1,0,0,1,0
one-hot (300),301,301,42970,1,0.8601921796798706,1,1,1,0,0,0
one-hot (300),301,301,36297,1,0.3395829200744629,0,0,0,0,0,1
one-hot (300),301,301,32661,1,0.969416618347168,1,1,1,0,0,0
one-hot (300),301,301,34126,1,1.0,1,1,1,0,0,0
one-hot (300),301,301,19016,0,0.000796587613876909,0,1,0,0,1,0
one-hot (300),301,301,39528,1,0.9995778203010559,1,1,1,0,0,0
one-hot (300),301,301,12375,0,1.4287230253040573e-11,0,1,0,0,1,0
one-hot (300),301,301,9656,0,2.587518042755198e-22,0,1,0,0,1,0
one-hot (300),301,301,7060,0,0.00033007183810696006,0,1,0,0,1,0
one-hot (300),301,301,40068,1,1.0,1,1,1,0,0,0
one-hot (300),301,301,10488,0,0.011986896395683289,0,1,0,0,1,0
one-hot (300),301,301,13300,0,0.0,0,1,0,0,1,0
one-hot (300),301,301,1093,0,0.006246543489396572,0,1,0,0,1,0
one-hot (300),301,301,29595,1,1.0,1,1,1,0,0,0
one-hot (300),301,301,25026,1,0.9999997615814209,1,1,1,0,0,0
one-hot (300),301,301,47036,1,0.8235610127449036,1,1,1,0,0,0
one-hot (300),301,301,41116,1,0.9945987462997437,1,1,1,0,0,0
one-hot (300),301,301,21573,1,0.9999963045120239,1,1,1,0,0,0
one-hot (300),301,301,175,0,5.792092608487842e-13,0,1,0,0,1,0
one-hot (300),301,301,5123,0,7.984109373637693e-08,0,1,0,0,1,0
one-hot (300),301,301,21978,1,0.20158611238002777,0,0,0,0,0,1
one-hot (300),301,301,7636,0,8.534665596471314e-08,0,1,0,0,1,0
one-hot (300),301,301,8689,0,1.0030630335834429e-17,0,1,0,0,1,0
one-hot (300),301,301,21880,1,1.0,1,1,1,0,0,0
one-hot (300),301,301,19696,0,0.6300278306007385,1,0,0,1,0,0
one-hot (300),301,301,41568,1,0.9982994198799133,1,1,1,0,0,0
one-hot (300),301,301,20498,0,0.1823759824037552,0,1,0,0,1,0
one-hot (300),301,301,2552,0,3.8662065549033287e-07,0,1,0,0,1,0
one-hot (300),301,301,19712,0,0.08126229792833328,0,1,0,0,1,0
one-hot (300),301,301,13634,0,2.129177740963894e-14,0,1,0,0,1,0
one-hot (300),301,301,11285,0,1.3645627960912066e-09,0,1,0,0,1,0
one-hot (300),301,301,12958,0,1.140507099467458e-16,0,1,0,0,1,0
one-hot (300),301,301,40371,1,0.9999998807907104,1,1,1,0,0,0
one-hot (300),301,301,5029,0,6.904532767748606e-08,0,1,0,0,1,0
one-hot (300),301,301,32455,1,1.0,1,1,1,0,0,0
one-hot (300),301,301,46384,1,0.9139003157615662,1,1,1,0,0,0
one-hot (300),301,301,16809,0,0.028034944087266922,0,1,0,0,1,0
one-hot (300),301,301,36599,1,1.0,1,1,1,0,0,0
one-hot (300),301,301,10021,0,7.636538068567233e-10,0,1,0,0,1,0
one-hot (300),301,301,12198,0,1.505034457512723e-33,0,1,0,0,1,0
one-hot (300),301,301,6663,0,8.391047188680001e-14,0,1,0,0,1,0
one-hot (300),301,301,19984,0,0.238306924700737,0,1,0,0,1,0
one-hot (300),301,301,29565,1,1.0,1,1,1,0,0,0
one-hot (300),301,301,35807,1,1.0,1,1,1,0,0,0
one-hot (300),301,301,19467,0,0.03816639631986618,0,1,0,0,1,0
one-hot (300),301,301,19027,0,0.3208826780319214,0,1,0,0,1,0
one-hot (300),301,301,15081,0,0.02843010611832142,0,1,0,0,1,0
one-hot (300),301,301,19710,0,0.1648094803094864,0,1,0,0,1,0
one-hot (300),301,301,42646,1,1.0,1,1,1,0,0,0
one-hot (300),301,301,44869,1,0.9959558844566345,1,1,1,0,0,0
